step,vehicle_count,total_waiting,avg_travel_time,strategy
3384,255,230,1233.2560296846011,baseline
3385,255,230,1234.0769944341373,baseline
3386,255,230,1234.8979591836735,baseline
3387,255,230,1235.7189239332097,baseline
3388,255,230,1236.5398886827459,baseline
3389,255,230,1237.360853432282,baseline
3390,255,230,1235.8907407407407,baseline
3391,255,230,1236.7120370370371,baseline
3392,255,230,1235.2476894639556,baseline
3393,255,230,1236.069316081331,baseline
3394,255,230,1236.890942698706,baseline
3395,255,230,1237.7125693160813,baseline
3396,255,230,1238.5341959334567,baseline
3397,255,230,1239.3558225508318,baseline
3398,255,230,1240.177449168207,baseline
3399,255,230,1240.9990757855824,baseline
3400,255,230,1239.5313653136532,baseline
3401,255,230,1240.3533210332102,baseline
3402,255,230,1241.1752767527676,baseline
3403,255,230,1241.9972324723246,baseline
3404,255,230,1242.819188191882,baseline
3405,255,230,1243.641143911439,baseline
3406,255,230,1244.4630996309963,baseline
3407,255,230,1245.2850553505534,baseline
3408,255,230,1243.8139963167587,baseline
3409,255,230,1244.6362799263352,baseline
3410,255,230,1245.4585635359117,baseline
3411,255,230,1246.280847145488,baseline
3412,255,230,1247.1031307550645,baseline
3413,255,230,1247.9254143646408,baseline
3414,255,230,1248.7476979742173,baseline
3415,255,230,1249.5699815837938,baseline
3416,255,230,1248.0955882352941,baseline
3417,255,230,1248.9181985294117,baseline
3418,255,230,1249.7408088235295,baseline
3419,255,230,1250.563419117647,baseline
3420,255,230,1249.091743119266,baseline
3421,255,230,1249.9146788990827,baseline
3422,255,230,1250.737614678899,baseline
3423,255,230,1251.5605504587156,baseline
3424,255,230,1250.0915750915751,baseline
3425,255,230,1250.9148351648353,baseline
3426,255,230,1251.7380952380952,baseline
3427,255,230,1252.5613553113553,baseline
3428,255,230,1253.3846153846155,baseline
3429,255,230,1254.2078754578754,baseline
3430,255,230,1255.0311355311355,baseline
3431,255,230,1255.8543956043957,baseline
3432,255,230,1254.3820840950639,baseline
3433,255,230,1255.2056672760511,baseline
3434,255,230,1256.0292504570384,baseline
3435,255,230,1256.8528336380257,baseline
3436,255,230,1257.6764168190127,baseline
3437,255,230,1258.5,baseline
3438,255,230,1259.3235831809873,baseline
3439,255,230,1260.1471663619743,baseline
3440,255,230,1258.6715328467153,baseline
3441,255,230,1259.4954379562043,baseline
3442,255,230,1260.3193430656934,baseline
3443,255,230,1261.1432481751824,baseline
3444,255,230,1261.9671532846714,baseline
3445,255,230,1262.7910583941605,baseline
3446,255,230,1263.6149635036497,baseline
3447,255,230,1264.4388686131388,baseline
3448,255,230,1262.959927140255,baseline
3449,255,230,1263.7841530054645,baseline
3450,255,230,1262.310909090909,baseline
3451,255,230,1263.1354545454546,baseline
3452,255,230,1263.96,baseline
3453,255,230,1264.7845454545454,baseline
3454,255,230,1265.6090909090908,baseline
3455,255,230,1266.4336363636364,baseline
3456,255,230,1264.9600725952814,baseline
3457,255,230,1265.7849364791289,baseline
3458,255,230,1266.6098003629763,baseline
3459,255,230,1267.434664246824,baseline
3460,255,230,1268.2595281306715,baseline
3461,255,230,1269.0843920145192,baseline
3462,255,230,1269.9092558983666,baseline
3463,255,230,1270.734119782214,baseline
3464,255,230,1269.2572463768115,baseline
3465,255,230,1270.082427536232,baseline
3466,255,230,1270.9076086956522,baseline
3467,255,230,1271.7327898550725,baseline
3468,255,230,1272.5579710144928,baseline
3469,255,230,1273.383152173913,baseline
3470,255,230,1274.2083333333333,baseline
3471,255,230,1275.0335144927535,baseline
3472,255,230,1273.5533453887883,baseline
3473,255,230,1274.378842676311,baseline
3474,255,230,1275.2043399638337,baseline
3475,255,230,1276.0298372513562,baseline
3476,255,230,1276.8553345388789,baseline
3477,255,230,1277.6808318264013,baseline
3478,255,230,1278.506329113924,baseline
3479,255,230,1279.3318264014467,baseline
3480,255,230,1275.5477477477477,baseline
3481,255,230,1276.373873873874,baseline
3482,255,230,1277.2,baseline
3483,255,230,1278.0261261261262,baseline
3484,255,230,1278.8522522522524,baseline
3485,255,230,1279.6783783783783,baseline
3486,255,230,1280.5045045045044,baseline
3487,255,230,1281.3306306306306,baseline
3488,255,230,1279.8525179856115,baseline
3489,255,230,1280.6789568345323,baseline
3490,255,230,1281.5053956834533,baseline
3491,255,230,1282.3318345323742,baseline
3492,255,230,1283.158273381295,baseline
3493,255,230,1283.9847122302158,baseline
3494,255,230,1284.8111510791366,baseline
3495,255,230,1285.6375899280577,baseline
3496,255,230,1284.1561938958707,baseline
3497,255,230,1284.9829443447038,baseline
3498,255,230,1285.809694793537,baseline
3499,255,230,1286.6364452423697,baseline
3500,255,230,1287.4631956912028,baseline
3501,255,230,1288.289946140036,baseline
3502,255,230,1289.116696588869,baseline
3503,255,230,1289.943447037702,baseline
3504,255,230,1288.4587813620071,baseline
3505,255,230,1289.2858422939069,baseline
3506,255,230,1290.1129032258063,baseline
3507,255,230,1290.939964157706,baseline
3508,255,230,1291.7670250896058,baseline
3509,255,230,1292.5940860215053,baseline
3510,255,230,1291.1091234347048,baseline
3511,255,230,1291.9364937388193,baseline
3512,255,230,1290.4571428571428,baseline
3513,255,230,1291.2848214285714,baseline
3514,255,230,1292.1125,baseline
3515,255,230,1292.9401785714285,baseline
3516,255,230,1293.767857142857,baseline
3517,255,230,1294.5955357142857,baseline
3518,255,230,1295.4232142857143,baseline
3519,255,230,1296.2508928571428,baseline
3520,255,230,1294.7682709447415,baseline
3521,255,230,1295.596256684492,baseline
3522,255,230,1296.4242424242425,baseline
3523,255,230,1297.2522281639929,baseline
3524,255,230,1298.0802139037432,baseline
3525,255,230,1298.9081996434938,baseline
3526,255,230,1299.7361853832442,baseline
3527,255,230,1300.5641711229946,baseline
3528,255,230,1299.0782918149466,baseline
3529,255,230,1299.9065836298932,baseline
3530,255,230,1300.7348754448399,baseline
3531,255,230,1301.5631672597865,baseline
3532,255,230,1302.3914590747331,baseline
3533,255,230,1303.2197508896797,baseline
3534,255,230,1304.0480427046264,baseline
3535,255,230,1304.876334519573,baseline
3536,255,230,1303.3872113676732,baseline
3537,255,230,1304.2158081705152,baseline
3538,255,230,1305.044404973357,baseline
3539,255,230,1305.8730017761989,baseline
3540,255,230,1304.386524822695,baseline
3541,255,230,1305.215425531915,baseline
3542,255,230,1306.0443262411347,baseline
3543,255,230,1306.8732269503546,baseline
3544,255,230,1305.3893805309735,baseline
3545,255,230,1306.2185840707964,baseline
3546,255,230,1307.0477876106195,baseline
3547,255,230,1307.8769911504426,baseline
3548,255,230,1308.7061946902654,baseline
3549,255,230,1309.5353982300885,baseline
3550,255,230,1310.3646017699116,baseline
3551,255,230,1311.1938053097344,baseline
3552,255,230,1309.7067137809188,baseline
3553,255,230,1310.536219081272,baseline
3554,255,230,1311.3657243816253,baseline
3555,255,230,1312.1952296819788,baseline
3556,255,230,1313.0247349823321,baseline
3557,255,230,1313.8542402826856,baseline
3558,255,230,1314.683745583039,baseline
3559,255,230,1315.5132508833922,baseline
3560,255,230,1314.0229276895943,baseline
3561,255,230,1314.852733686067,baseline
3562,255,230,1315.6825396825398,baseline
3563,255,230,1316.5123456790122,baseline
3564,255,230,1317.342151675485,baseline
3565,255,230,1318.1719576719577,baseline
3566,255,230,1319.0017636684304,baseline
3567,255,230,1319.831569664903,baseline
3568,255,230,1318.338028169014,baseline
3569,255,230,1319.168133802817,baseline
3570,255,230,1317.6801405975395,baseline
3571,255,230,1318.5105448154657,baseline
3572,255,230,1319.340949033392,baseline
3573,255,230,1320.1713532513181,baseline
3574,255,230,1321.0017574692442,baseline
3575,255,230,1321.8321616871706,baseline
3576,255,230,1320.3438596491228,baseline
3577,255,230,1321.1745614035087,baseline
3578,255,230,1322.0052631578947,baseline
3579,255,230,1322.8359649122808,baseline
3580,255,230,1323.6666666666667,baseline
3581,255,230,1324.4973684210527,baseline
3582,255,230,1325.3280701754386,baseline
3583,255,230,1326.1587719298245,baseline
3584,255,230,1324.6672504378284,baseline
3585,255,230,1325.498248686515,baseline
3586,255,230,1326.3292469352014,baseline
3587,255,230,1327.1602451838878,baseline
3588,255,230,1327.9912434325745,baseline
3589,255,230,1328.822241681261,baseline
3590,255,230,1329.6532399299474,baseline
3591,255,230,1330.484238178634,baseline
3592,255,230,1328.9895104895104,baseline
3593,255,230,1329.8208041958042,baseline
3594,255,230,1330.652097902098,baseline
3595,255,230,1331.4833916083917,baseline
3596,255,230,1332.3146853146852,baseline
3597,255,230,1333.145979020979,baseline
3598,255,230,1333.9772727272727,baseline
3599,255,230,1334.8085664335665,baseline
0,4,0,1.0,mapek
1,4,0,2.0,mapek
2,4,0,3.0,mapek
3,4,0,4.0,mapek
4,4,0,5.0,mapek
5,4,0,6.0,mapek
6,4,0,7.0,mapek
7,4,0,8.0,mapek
8,6,0,6.333333333333333,mapek
9,6,0,7.333333333333333,mapek
10,6,0,8.333333333333334,mapek
11,6,0,9.333333333333334,mapek
12,6,0,10.333333333333334,mapek
13,6,0,11.333333333333334,mapek
14,6,0,12.333333333333334,mapek
15,6,0,13.333333333333334,mapek
16,8,0,11.0,mapek
17,8,0,12.0,mapek
18,8,0,13.0,mapek
19,8,0,14.0,mapek
20,8,0,15.0,mapek
21,8,0,16.0,mapek
22,8,0,17.0,mapek
23,8,0,18.0,mapek
24,10,0,15.4,mapek
25,10,0,16.4,mapek
26,10,0,17.4,mapek
27,10,0,18.4,mapek
28,10,0,19.4,mapek
29,10,2,20.4,mapek
30,12,0,18.0,mapek
31,12,0,19.0,mapek
32,14,0,17.285714285714285,mapek
33,14,0,18.285714285714285,mapek
34,14,0,19.285714285714285,mapek
35,14,0,20.285714285714285,mapek
36,14,0,21.285714285714285,mapek
37,14,0,22.285714285714285,mapek
38,14,0,23.285714285714285,mapek
39,14,0,24.285714285714285,mapek
40,16,0,22.25,mapek
41,16,0,23.25,mapek
42,16,0,24.25,mapek
43,16,0,25.25,mapek
44,16,0,26.25,mapek
45,16,0,27.25,mapek
46,16,0,28.25,mapek
47,16,0,29.25,mapek
48,18,0,27.0,mapek
49,18,0,28.0,mapek
50,18,0,29.0,mapek
51,18,0,30.0,mapek
52,18,0,31.0,mapek
53,18,0,32.0,mapek
54,18,0,33.0,mapek
55,18,0,34.0,mapek
56,20,0,31.6,mapek
57,20,0,32.6,mapek
58,20,0,33.6,mapek
59,20,2,34.6,mapek
60,22,0,32.45454545454545,mapek
61,22,0,33.45454545454545,mapek
62,22,0,34.45454545454545,mapek
63,22,1,35.45454545454545,mapek
64,24,1,33.5,mapek
65,24,0,34.5,mapek
66,24,0,35.5,mapek
67,24,0,36.5,mapek
68,24,0,37.5,mapek
69,24,0,38.5,mapek
70,24,0,39.5,mapek
71,24,0,40.5,mapek
72,26,0,38.38461538461539,mapek
73,26,0,39.38461538461539,mapek
74,26,0,40.38461538461539,mapek
75,26,0,41.38461538461539,mapek
76,26,0,42.38461538461539,mapek
77,26,0,43.38461538461539,mapek
78,26,0,44.38461538461539,mapek
79,26,0,45.38461538461539,mapek
80,28,0,43.142857142857146,mapek
81,28,0,44.142857142857146,mapek
82,28,0,45.142857142857146,mapek
83,28,0,46.142857142857146,mapek
84,28,0,47.142857142857146,mapek
85,28,0,48.142857142857146,mapek
86,28,1,49.142857142857146,mapek
87,28,1,50.142857142857146,mapek
88,30,0,47.8,mapek
89,30,2,48.8,mapek
90,32,0,46.75,mapek
91,32,0,47.75,mapek
92,32,0,48.75,mapek
93,32,2,49.75,mapek
94,32,2,50.75,mapek
95,32,0,51.75,mapek
96,34,0,49.705882352941174,mapek
97,34,0,50.705882352941174,mapek
98,34,0,51.705882352941174,mapek
99,34,0,52.705882352941174,mapek
100,34,1,53.705882352941174,mapek
101,34,0,54.705882352941174,mapek
102,34,0,55.705882352941174,mapek
103,34,0,56.705882352941174,mapek
104,36,0,54.55555555555556,mapek
105,36,0,55.55555555555556,mapek
106,36,0,56.55555555555556,mapek
107,36,0,57.55555555555556,mapek
108,36,0,58.55555555555556,mapek
109,36,0,59.55555555555556,mapek
110,36,0,60.55555555555556,mapek
111,36,0,61.55555555555556,mapek
112,38,0,59.31578947368421,mapek
113,38,0,60.31578947368421,mapek
114,38,0,61.31578947368421,mapek
115,38,0,62.31578947368421,mapek
116,38,0,63.31578947368421,mapek
117,38,0,64.3157894736842,mapek
118,38,0,65.3157894736842,mapek
119,38,3,66.3157894736842,mapek
120,41,2,61.0,mapek
121,42,1,62.0,mapek
122,42,0,63.0,mapek
123,42,0,64.0,mapek
124,42,1,65.0,mapek
125,42,4,66.0,mapek
126,42,3,67.0,mapek
127,42,0,68.0,mapek
128,44,0,65.9090909090909,mapek
129,44,0,66.9090909090909,mapek
130,44,0,67.9090909090909,mapek
131,44,0,68.9090909090909,mapek
132,44,1,69.9090909090909,mapek
133,44,0,70.9090909090909,mapek
134,44,0,71.9090909090909,mapek
135,44,0,72.9090909090909,mapek
136,46,0,70.73913043478261,mapek
137,46,0,71.73913043478261,mapek
138,46,0,72.73913043478261,mapek
139,46,0,73.73913043478261,mapek
140,46,1,74.73913043478261,mapek
141,46,1,75.73913043478261,mapek
142,46,0,76.73913043478261,mapek
143,46,1,77.73913043478261,mapek
144,48,0,75.5,mapek
145,48,0,76.5,mapek
146,48,0,77.5,mapek
147,48,0,78.5,mapek
148,48,0,79.5,mapek
149,48,2,80.5,mapek
150,50,0,78.28,mapek
151,50,0,79.28,mapek
152,52,0,77.23076923076923,mapek
153,52,1,78.23076923076923,mapek
154,52,0,79.23076923076923,mapek
155,52,2,80.23076923076923,mapek
156,52,3,81.23076923076923,mapek
157,52,2,82.23076923076923,mapek
158,52,2,83.23076923076923,mapek
159,52,3,84.23076923076923,mapek
160,54,4,82.11111111111111,mapek
161,54,3,83.11111111111111,mapek
162,54,3,84.11111111111111,mapek
163,54,3,85.11111111111111,mapek
164,54,3,86.11111111111111,mapek
165,54,1,87.11111111111111,mapek
166,54,1,88.11111111111111,mapek
167,54,1,89.11111111111111,mapek
168,56,2,86.92857142857143,mapek
169,56,3,87.92857142857143,mapek
170,56,2,88.92857142857143,mapek
171,56,2,89.92857142857143,mapek
172,56,3,90.92857142857143,mapek
173,56,5,91.92857142857143,mapek
174,56,4,92.92857142857143,mapek
175,56,5,93.92857142857143,mapek
176,58,6,91.6896551724138,mapek
177,58,3,92.6896551724138,mapek
178,58,2,93.6896551724138,mapek
179,58,4,94.6896551724138,mapek
180,59,4,92.53333333333333,mapek
181,60,5,93.53333333333333,mapek
182,60,3,94.53333333333333,mapek
183,60,1,95.53333333333333,mapek
184,62,3,93.45161290322581,mapek
185,62,4,94.45161290322581,mapek
186,62,3,95.45161290322581,mapek
187,61,5,96.43548387096774,mapek
188,61,4,97.41935483870968,mapek
189,61,2,98.40322580645162,mapek
190,61,2,99.38709677419355,mapek
191,61,3,100.37096774193549,mapek
192,63,4,98.21875,mapek
193,63,4,99.203125,mapek
194,63,3,100.1875,mapek
195,62,4,101.15625,mapek
196,62,5,102.125,mapek
197,62,7,103.09375,mapek
198,62,4,104.0625,mapek
199,61,5,105.015625,mapek
200,62,4,102.77272727272727,mapek
201,62,4,103.71212121212122,mapek
202,62,5,104.65151515151516,mapek
203,62,3,105.5909090909091,mapek
204,62,3,106.53030303030303,mapek
205,62,4,107.46969696969697,mapek
206,62,6,108.4090909090909,mapek
207,62,6,109.34848484848484,mapek
208,64,7,107.07352941176471,mapek
209,64,5,108.01470588235294,mapek
210,66,4,105.87142857142857,mapek
211,66,5,106.81428571428572,mapek
212,66,5,107.75714285714285,mapek
213,66,4,108.7,mapek
214,66,4,109.64285714285714,mapek
215,66,4,110.58571428571429,mapek
216,68,3,108.45833333333333,mapek
217,66,3,109.375,mapek
218,66,6,110.29166666666667,mapek
219,65,6,111.19444444444444,mapek
220,65,5,112.09722222222223,mapek
221,65,4,113.0,mapek
222,65,2,113.90277777777777,mapek
223,65,2,114.80555555555556,mapek
224,67,2,112.60810810810811,mapek
225,67,3,113.51351351351352,mapek
226,67,3,114.41891891891892,mapek
227,65,2,115.29729729729729,mapek
228,65,4,116.17567567567568,mapek
229,64,5,117.04054054054055,mapek
230,64,3,117.9054054054054,mapek
231,64,4,118.77027027027027,mapek
232,65,3,116.51315789473684,mapek
233,65,2,117.36842105263158,mapek
234,65,3,118.22368421052632,mapek
235,65,4,119.07894736842105,mapek
236,65,3,119.9342105263158,mapek
237,64,4,120.77631578947368,mapek
238,64,4,121.61842105263158,mapek
239,64,7,122.46052631578948,mapek
240,67,10,117.1875,mapek
241,68,7,118.0375,mapek
242,68,6,118.8875,mapek
243,68,8,119.7375,mapek
244,67,9,120.575,mapek
245,67,10,121.4125,mapek
246,67,7,122.25,mapek
247,67,4,123.0875,mapek
248,69,4,120.92682926829268,mapek
249,68,5,121.7560975609756,mapek
250,68,5,122.58536585365853,mapek
251,67,5,123.40243902439025,mapek
252,67,4,124.21951219512195,mapek
253,67,6,125.03658536585365,mapek
254,67,6,125.85365853658537,mapek
255,67,7,126.67073170731707,mapek
256,69,10,124.47619047619048,mapek
257,69,11,125.29761904761905,mapek
258,69,12,126.11904761904762,mapek
259,67,14,126.91666666666667,mapek
260,67,15,127.71428571428571,mapek
261,67,13,128.51190476190476,mapek
262,67,11,129.3095238095238,mapek
263,66,9,130.0952380952381,mapek
264,67,12,127.84883720930233,mapek
265,67,13,128.62790697674419,mapek
266,66,11,129.3953488372093,mapek
267,66,11,130.1627906976744,mapek
268,66,9,130.93023255813952,mapek
269,65,10,131.6860465116279,mapek
270,66,11,129.4431818181818,mapek
271,66,12,130.1931818181818,mapek
272,68,13,128.05555555555554,mapek
273,67,13,128.8,mapek
274,67,12,129.54444444444445,mapek
275,67,14,130.2888888888889,mapek
276,67,15,131.03333333333333,mapek
277,67,12,131.77777777777777,mapek
278,67,11,132.5222222222222,mapek
279,67,9,133.26666666666668,mapek
280,69,9,131.1195652173913,mapek
281,68,10,131.8586956521739,mapek
282,68,7,132.59782608695653,mapek
283,68,6,133.33695652173913,mapek
284,68,6,134.07608695652175,mapek
285,68,6,134.81521739130434,mapek
286,68,6,135.55434782608697,mapek
287,68,8,136.29347826086956,mapek
288,70,9,134.13829787234042,mapek
289,70,7,134.88297872340425,mapek
290,70,8,135.62765957446808,mapek
291,70,8,136.37234042553192,mapek
292,70,9,137.11702127659575,mapek
293,70,10,137.86170212765958,mapek
294,69,8,138.59574468085106,mapek
295,69,8,139.32978723404256,mapek
296,70,7,137.15625,mapek
297,70,7,137.88541666666666,mapek
298,69,8,138.60416666666666,mapek
299,69,7,139.32291666666666,mapek
300,71,8,137.20408163265307,mapek
301,70,7,137.91836734693877,mapek
302,70,4,138.6326530612245,mapek
303,70,7,139.3469387755102,mapek
304,71,7,137.27,mapek
305,71,6,137.98,mapek
306,70,7,138.68,mapek
307,70,6,139.38,mapek
308,70,4,140.08,mapek
309,70,9,140.78,mapek
310,70,8,141.48,mapek
311,70,7,142.18,mapek
312,72,7,140.09803921568627,mapek
313,72,6,140.80392156862746,mapek
314,72,6,141.50980392156862,mapek
315,72,9,142.2156862745098,mapek
316,71,10,142.91176470588235,mapek
317,71,8,143.6078431372549,mapek
318,71,9,144.30392156862746,mapek
319,71,9,145.0,mapek
320,73,8,142.91346153846155,mapek
321,73,10,143.6153846153846,mapek
322,71,10,144.29807692307693,mapek
323,71,9,144.98076923076923,mapek
324,71,10,145.66346153846155,mapek
325,71,11,146.34615384615384,mapek
326,71,9,147.02884615384616,mapek
327,71,9,147.71153846153845,mapek
328,73,9,145.61320754716982,mapek
329,73,11,146.30188679245282,mapek
330,75,11,144.28703703703704,mapek
331,75,10,144.9814814814815,mapek
332,75,10,145.67592592592592,mapek
333,75,11,146.37037037037038,mapek
334,75,13,147.0648148148148,mapek
335,75,13,147.75925925925927,mapek
336,77,12,145.77272727272728,mapek
337,77,12,146.47272727272727,mapek
338,76,12,147.16363636363636,mapek
339,76,12,147.85454545454544,mapek
340,76,14,148.54545454545453,mapek
341,75,12,149.22727272727272,mapek
342,74,12,149.9,mapek
343,72,12,150.55454545454546,mapek
344,74,15,148.52678571428572,mapek
345,74,14,149.1875,mapek
346,73,11,149.83928571428572,mapek
347,73,12,150.49107142857142,mapek
348,73,12,151.14285714285714,mapek
349,73,10,151.79464285714286,mapek
350,73,10,152.44642857142858,mapek
351,73,12,153.09821428571428,mapek
352,72,12,151.05263157894737,mapek
353,73,11,151.69298245614036,mapek
354,73,10,152.33333333333334,mapek
355,73,10,152.97368421052633,mapek
356,73,13,153.6140350877193,mapek
357,73,13,154.25438596491227,mapek
358,73,11,154.89473684210526,mapek
359,73,12,155.53508771929825,mapek
360,75,12,150.90677966101694,mapek
361,76,10,151.55084745762713,mapek
362,74,10,152.17796610169492,mapek
363,74,11,152.8050847457627,mapek
364,74,11,153.4322033898305,mapek
365,74,14,154.0593220338983,mapek
366,74,14,154.6864406779661,mapek
367,74,12,155.3135593220339,mapek
368,76,11,153.35833333333332,mapek
369,76,12,153.99166666666667,mapek
370,76,11,154.625,mapek
371,76,13,155.25833333333333,mapek
372,76,14,155.89166666666668,mapek
373,76,12,156.525,mapek
374,76,11,157.15833333333333,mapek
375,76,13,157.79166666666666,mapek
376,78,12,155.84426229508196,mapek
377,76,11,156.4672131147541,mapek
378,76,12,157.09016393442624,mapek
379,75,10,157.70491803278688,mapek
380,75,10,158.31967213114754,mapek
381,75,12,158.9344262295082,mapek
382,75,11,159.54918032786884,mapek
383,75,10,160.1639344262295,mapek
384,77,11,158.2016129032258,mapek
385,77,8,158.82258064516128,mapek
386,76,8,159.43548387096774,mapek
387,76,10,160.0483870967742,mapek
388,76,9,160.66129032258064,mapek
389,75,8,161.26612903225808,mapek
390,77,10,159.31746031746033,mapek
391,77,7,159.92857142857142,mapek
392,79,8,158.046875,mapek
393,78,9,158.65625,mapek
394,78,5,159.265625,mapek
395,78,7,159.875,mapek
396,77,8,160.4765625,mapek
397,77,7,161.078125,mapek
398,77,12,161.6796875,mapek
399,77,11,162.28125,mapek
400,79,9,160.3923076923077,mapek
401,79,10,161.0,mapek
402,78,12,161.6,mapek
403,78,9,162.2,mapek
404,77,9,162.7923076923077,mapek
405,77,10,163.3846153846154,mapek
406,76,9,163.96923076923076,mapek
407,76,9,164.55384615384617,mapek
408,78,12,162.65151515151516,mapek
409,78,12,163.24242424242425,mapek
410,78,13,163.83333333333334,mapek
411,78,16,164.42424242424244,mapek
412,78,14,165.0151515151515,mapek
413,78,17,165.6060606060606,mapek
414,77,16,166.18939393939394,mapek
415,77,12,166.77272727272728,mapek
416,78,12,164.86567164179104,mapek
417,78,12,165.44776119402985,mapek
418,78,14,166.02985074626866,mapek
419,77,14,166.6044776119403,mapek
420,79,15,164.73529411764707,mapek
421,78,15,165.30882352941177,mapek
422,78,16,165.88235294117646,mapek
423,78,15,166.4558823529412,mapek
424,80,13,164.6231884057971,mapek
425,80,12,165.20289855072463,mapek
426,80,12,165.7826086956522,mapek
427,80,13,166.36231884057972,mapek
428,80,13,166.94202898550725,mapek
429,79,13,167.5144927536232,mapek
430,79,12,168.08695652173913,mapek
431,79,10,168.65942028985506,mapek
432,81,11,166.82857142857142,mapek
433,81,12,167.40714285714284,mapek
434,80,12,167.97857142857143,mapek
435,80,13,168.55,mapek
436,80,13,169.12142857142857,mapek
437,79,11,169.68571428571428,mapek
438,79,13,170.25,mapek
439,79,13,170.81428571428572,mapek
440,80,13,168.9718309859155,mapek
441,79,14,169.5281690140845,mapek
442,79,12,170.08450704225353,mapek
443,79,13,170.64084507042253,mapek
444,79,14,171.19718309859155,mapek
445,78,12,171.74647887323943,mapek
446,78,15,172.29577464788733,mapek
447,78,18,172.8450704225352,mapek
448,80,18,171.0,mapek
449,80,18,171.55555555555554,mapek
450,82,17,169.76712328767124,mapek
451,81,14,170.32191780821918,mapek
452,80,16,170.86986301369862,mapek
453,80,17,171.41780821917808,mapek
454,80,13,171.96575342465752,mapek
455,80,12,172.513698630137,mapek
456,82,12,170.73648648648648,mapek
457,82,10,171.29054054054055,mapek
458,82,11,171.84459459459458,mapek
459,82,15,172.39864864864865,mapek
460,82,14,172.9527027027027,mapek
461,82,14,173.50675675675674,mapek
462,82,15,174.0608108108108,mapek
463,82,11,174.61486486486487,mapek
464,82,14,172.83333333333334,mapek
465,81,15,173.37333333333333,mapek
466,81,13,173.91333333333333,mapek
467,81,15,174.45333333333335,mapek
468,81,15,174.99333333333334,mapek
469,81,15,175.53333333333333,mapek
470,81,15,176.07333333333332,mapek
471,81,18,176.61333333333334,mapek
472,83,18,174.83552631578948,mapek
473,82,17,175.375,mapek
474,82,17,175.91447368421052,mapek
475,81,14,176.44736842105263,mapek
476,81,13,176.98026315789474,mapek
477,81,17,177.51315789473685,mapek
478,80,16,178.03947368421052,mapek
479,80,13,178.56578947368422,mapek
480,83,15,174.51923076923077,mapek
481,83,13,175.05128205128204,mapek
482,83,12,175.58333333333334,mapek
483,83,16,176.1153846153846,mapek
484,82,17,176.64102564102564,mapek
485,81,16,177.1602564102564,mapek
486,81,18,177.67948717948718,mapek
487,80,15,178.19230769230768,mapek
488,82,14,176.45569620253164,mapek
489,82,16,176.9746835443038,mapek
490,82,16,177.49367088607596,mapek
491,82,16,178.0126582278481,mapek
492,82,16,178.53164556962025,mapek
493,82,15,179.0506329113924,mapek
494,82,15,179.56962025316454,mapek
495,82,14,180.08860759493672,mapek
496,84,16,178.3625,mapek
497,84,18,178.8875,mapek
498,84,19,179.4125,mapek
499,84,21,179.9375,mapek
500,84,24,180.4625,mapek
501,82,26,180.975,mapek
502,82,25,181.4875,mapek
503,82,22,182.0,mapek
504,84,19,180.2716049382716,mapek
505,84,18,180.79012345679013,mapek
506,84,20,181.30864197530863,mapek
507,84,18,181.82716049382717,mapek
508,84,20,182.34567901234567,mapek
509,84,21,182.8641975308642,mapek
510,85,20,181.15853658536585,mapek
511,86,20,181.6829268292683,mapek
512,88,22,180.02409638554218,mapek
513,88,23,180.55421686746988,mapek
514,87,23,181.07831325301206,mapek
515,87,26,181.6024096385542,mapek
516,86,24,182.12048192771084,mapek
517,85,24,182.63253012048193,mapek
518,85,24,183.14457831325302,mapek
519,85,21,183.65662650602408,mapek
520,87,20,181.98809523809524,mapek
521,86,23,182.5,mapek
522,85,22,183.00595238095238,mapek
523,85,18,183.51190476190476,mapek
524,85,20,184.01785714285714,mapek
525,84,19,184.51785714285714,mapek
526,84,20,185.01785714285714,mapek
527,84,20,185.51785714285714,mapek
528,86,19,183.84117647058824,mapek
529,86,21,184.3470588235294,mapek
530,86,21,184.85294117647058,mapek
531,86,20,185.35882352941175,mapek
532,86,19,185.86470588235295,mapek
533,86,19,186.37058823529412,mapek
534,86,20,186.8764705882353,mapek
535,85,19,187.3764705882353,mapek
536,87,17,185.70348837209303,mapek
537,86,17,186.20348837209303,mapek
538,86,16,186.70348837209303,mapek
539,85,15,187.19767441860466,mapek
540,86,17,185.54597701149424,mapek
541,86,19,186.04597701149424,mapek
542,87,16,186.54597701149424,mapek
543,87,18,187.04597701149424,mapek
544,89,17,185.42613636363637,mapek
545,89,16,185.9318181818182,mapek
546,89,17,186.4375,mapek
547,89,17,186.9431818181818,mapek
548,89,15,187.44886363636363,mapek
549,89,17,187.95454545454547,mapek
550,88,18,188.45454545454547,mapek
551,88,21,188.95454545454547,mapek
552,90,23,187.3370786516854,mapek
553,90,24,187.8426966292135,mapek
554,88,25,188.3370786516854,mapek
555,88,25,188.8314606741573,mapek
556,88,26,189.32584269662922,mapek
557,88,26,189.82022471910113,mapek
558,88,24,190.31460674157304,mapek
559,88,24,190.80898876404495,mapek
560,90,21,189.1888888888889,mapek
561,89,19,189.68333333333334,mapek
562,89,21,190.17777777777778,mapek
563,89,23,190.67222222222222,mapek
564,88,22,191.1611111111111,mapek
565,88,23,191.65,mapek
566,88,23,192.13888888888889,mapek
567,88,23,192.62777777777777,mapek
